Transaction ID,Invoice Date,Delivery Date,Sales Amount,Invoice Number,Customer ID
546,2022-12-23,2023-01-03,1466.18,1546,1
547,2022-12-23,2022-12-30,1007.33,1547,43
548,2022-12-23,2022-12-27,52.97,1548,32
549,2022-12-23,2022-12-27,1154.81,1549,41
550,2022-12-23,2022-12-30,1192.56,1550,18
551,2022-12-23,2022-12-29,820.76,1551,5
552,2022-12-23,2023-01-05,901.08,1552,42
553,2022-12-23,2023-01-03,702.37,1553,15
554,2022-12-23,2022-12-31,1208.06,1554,42
555,2022-12-23,2022-12-24,1070.0,1555,16
556,2022-12-23,2023-01-02,545.89,1556,36
557,2022-12-23,2023-01-05,1808.99,1557,36
558,2022-12-23,2023-01-03,667.1,1558,40
559,2022-12-24,2022-12-31,10.0,1559,30
560,2022-12-24,2023-01-05,764.66,1560,38
561,2022-12-24,2022-12-31,1515.47,1561,23
562,2022-12-24,2023-01-04,896.73,1562,11
563,2022-12-24,2022-12-31,182.61,1563,25
564,2022-12-24,2022-12-31,485.95,1564,45
565,2022-12-24,2023-01-03,459.51,1565,43
566,2022-12-24,2023-01-03,712.36,1566,2
567,2022-12-24,2023-01-01,869.15,1567,35
568,2022-12-24,2023-01-02,1246.93,1568,47
569,2022-12-24,2023-01-02,1064.22,1569,24
570,2022-12-24,2022-12-26,1088.2,1570,13
571,2022-12-24,2023-01-06,1889.68,1571,42
572,2022-12-24,2023-01-06,1430.41,1572,37
573,2022-12-24,2022-12-31,1386.4,1573,30
574,2022-12-25,2023-01-01,93.42,1574,11
575,2022-12-25,2022-12-29,624.1,1575,23
576,2022-12-25,2023-01-03,201.49,1576,46
577,2022-12-25,2023-01-02,615.47,1577,28
578,2022-12-25,2023-01-06,1397.43,1578,29
579,2022-12-25,2022-12-26,803.59,1579,15
580,2022-12-25,2022-12-27,1536.22,1580,45
581,2022-12-25,2023-01-07,1346.57,1581,3
582,2022-12-25,2023-01-07,1025.23,1582,9
583,2022-12-25,2022-12-27,1548.02,1583,8
584,2022-12-25,2023-01-06,1682.21,1584,47
585,2022-12-25,2023-01-06,1227.19,1585,33
586,2022-12-25,2023-01-05,1114.98,1586,34
587,2022-12-25,2023-01-02,1316.68,1587,9
588,2022-12-25,2022-12-26,296.71,1588,17
589,2022-12-25,2022-12-29,941.21,1589,41
590,2022-12-25,2023-01-04,988.0,1590,1
591,2022-12-25,2023-01-06,815.63,1591,40
592,2022-12-25,2022-12-30,605.25,1592,5
593,2022-12-25,2023-01-03,1499.02,1593,30
594,2022-12-25,2023-01-01,1085.03,1594,11
595,2022-12-25,2023-01-02,1130.5,1595,28
596,2022-12-25,2023-01-05,1712.29,1596,38
597,2022-12-25,2023-01-03,902.34,1597,17
598,2022-12-25,2023-01-07,805.61,1598,50
599,2022-12-25,2023-01-01,1680.65,1599,23
600,2022-12-25,2022-12-30,254.63,1600,18
601,2022-12-25,2023-01-07,1025.6,1601,37
602,2022-12-25,2022-12-30,631.18,1602,27
603,2022-12-25,2023-01-04,1146.34,1603,25
604,2022-12-25,2023-01-05,1285.98,1604,5
605,2022-12-25,2022-12-31,1313.8,1605,19
606,2022-12-25,2022-12-30,1513.12,1606,27
607,2022-12-25,2023-01-07,873.74,1607,13
608,2022-12-25,2023-01-06,904.89,1608,7
609,2022-12-25,2023-01-05,1263.3,1609,26
610,2022-12-26,2023-01-04,1443.75,1610,14
611,2022-12-26,2022-12-29,349.85,1611,27
612,2022-12-26,2022-12-29,1157.06,1612,8
613,2022-12-26,2023-01-02,802.38,1613,31
614,2022-12-26,2023-01-02,1043.58,1614,35
615,2022-12-26,2023-01-01,821.66,1615,27
616,2022-12-26,2022-12-29,638.63,1616,4
617,2022-12-26,2023-01-08,490.74,1617,42
618,2022-12-26,2023-01-02,924.49,1618,4
619,2022-12-26,2022-12-31,1179.2,1619,18
620,2022-12-26,2023-01-02,698.5,1620,23
621,2022-12-26,2022-12-28,1594.91,1621,32
622,2022-12-26,2023-01-01,2229.23,1622,12
623,2022-12-26,2023-01-03,1206.56,1623,20
624,2022-12-26,2022-12-27,979.38,1624,47
625,2022-12-26,2022-12-30,543.87,1625,45
626,2022-12-26,2023-01-06,1185.03,1626,12
627,2022-12-26,2022-12-27,1738.59,1627,8
628,2022-12-26,2022-12-27,1974.24,1628,22
629,2022-12-26,2023-01-05,1698.08,1629,27
630,2022-12-26,2023-01-07,1421.65,1630,41
631,2022-12-26,2023-01-06,1205.1,1631,41
632,2022-12-26,2023-01-03,475.67,1632,17
633,2022-12-26,2023-01-02,950.14,1633,32
634,2022-12-26,2023-01-07,892.06,1634,33
635,2022-12-26,2023-01-05,953.4,1635,31
636,2022-12-26,2023-01-08,640.29,1636,6
637,2022-12-27,2022-12-28,1378.93,1637,39
638,2022-12-27,2023-01-07,863.07,1638,9
639,2022-12-27,2023-01-09,822.48,1639,42
640,2022-12-27,2022-12-29,641.99,1640,32
641,2022-12-27,2022-12-31,1116.15,1641,36
642,2022-12-27,2022-12-28,1748.39,1642,16
643,2022-12-27,2022-12-30,994.9,1643,12
644,2022-12-27,2023-01-04,1140.87,1644,41
645,2022-12-27,2023-01-04,1967.63,1645,3
646,2022-12-27,2023-01-04,1601.72,1646,27
647,2022-12-27,2023-01-02,1293.87,1647,27
648,2022-12-27,2023-01-02,1272.85,1648,9
649,2022-12-27,2023-01-01,698.47,1649,17
650,2022-12-27,2023-01-09,649.57,1650,46
651,2022-12-27,2023-01-05,1070.7,1651,5
652,2022-12-27,2022-12-31,1083.39,1652,26
653,2022-12-28,2023-01-07,575.12,1653,21
654,2022-12-28,2023-01-09,1351.65,1654,1
655,2022-12-28,2023-01-09,861.35,1655,1
656,2022-12-28,2023-01-09,1563.66,1656,35
657,2022-12-28,2023-01-04,972.3,1657,9
658,2022-12-28,2022-12-29,928.04,1658,23
659,2022-12-28,2023-01-06,531.3,1659,38
660,2022-12-28,2023-01-04,586.07,1660,41
661,2022-12-28,2023-01-07,1658.88,1661,4
662,2022-12-28,2023-01-09,1134.48,1662,19
663,2022-12-28,2023-01-06,1194.65,1663,37
664,2022-12-28,2023-01-04,1800.32,1664,5
665,2022-12-28,2022-12-30,341.21,1665,28
666,2022-12-28,2023-01-03,1335.63,1666,46
667,2022-12-28,2023-01-07,206.05,1667,42
668,2022-12-28,2023-01-09,781.17,1668,48
669,2022-12-28,2023-01-08,427.46,1669,23
670,2022-12-28,2023-01-01,1429.3,1670,38
671,2022-12-28,2022-12-31,55.14,1671,23
672,2022-12-28,2022-12-30,884.96,1672,46
673,2022-12-28,2023-01-03,420.61,1673,18
674,2022-12-28,2023-01-05,572.6,1674,29
675,2022-12-28,2023-01-03,649.64,1675,28
676,2022-12-28,2023-01-06,1659.55,1676,9
677,2022-12-28,2023-01-02,832.39,1677,39
678,2022-12-28,2022-12-30,1863.66,1678,50
679,2022-12-28,2023-01-05,1968.29,1679,10
680,2022-12-29,2023-01-07,2056.84,1680,2
681,2022-12-29,2023-01-08,970.62,1681,13
682,2022-12-29,2023-01-02,1105.18,1682,38
683,2022-12-29,2023-01-04,1188.98,1683,27
684,2022-12-29,2023-01-09,816.26,1684,41
685,2022-12-29,2023-01-08,1212.19,1685,20
686,2022-12-29,2023-01-06,532.4,1686,40
687,2022-12-29,2023-01-07,62.26,1687,10
688,2022-12-29,2023-01-10,1357.07,1688,16
689,2022-12-29,2023-01-03,825.11,1689,15
690,2022-12-29,2023-01-10,511.65,1690,13
691,2022-12-29,2023-01-04,574.89,1691,50
692,2022-12-29,2023-01-09,1757.56,1692,38
693,2022-12-29,2023-01-02,1232.06,1693,20
694,2022-12-29,2023-01-03,238.85,1694,24
695,2022-12-29,2023-01-05,406.51,1695,41
696,2022-12-29,2023-01-07,854.06,1696,50
697,2022-12-29,2023-01-08,1238.2,1697,7
698,2022-12-29,2023-01-09,602.71,1698,23
699,2022-12-29,2023-01-11,913.53,1699,24
700,2022-12-29,2023-01-04,1057.28,1700,29
701,2022-12-29,2023-01-04,1067.63,1701,5
702,2022-12-29,2023-01-06,10.0,1702,43
703,2022-12-29,2023-01-09,1110.82,1703,45
704,2022-12-29,2023-01-02,133.57,1704,35
705,2022-12-29,2023-01-01,856.8,1705,1
706,2022-12-29,2023-01-05,749.29,1706,36
707,2022-12-29,2023-01-03,460.63,1707,18
708,2022-12-30,2023-01-01,1421.58,1708,6
709,2022-12-30,2023-01-01,438.01,1709,23
710,2022-12-30,2023-01-10,738.53,1710,10
711,2022-12-30,2023-01-05,1439.37,1711,7
712,2022-12-30,2023-01-07,724.25,1712,44
713,2022-12-30,2022-12-31,620.75,1713,8
714,2022-12-30,2023-01-10,865.92,1714,13
715,2022-12-30,2023-01-05,1270.25,1715,30
716,2022-12-30,2023-01-11,1723.15,1716,18
717,2022-12-30,2023-01-01,531.94,1717,14
718,2022-12-30,2023-01-01,572.46,1718,11
719,2022-12-30,2023-01-06,861.83,1719,42
720,2022-12-30,2023-01-09,1115.07,1720,38
721,2022-12-30,2022-12-31,614.88,1721,13
722,2022-12-30,2023-01-05,1344.28,1722,42
723,2022-12-30,2023-01-06,541.36,1723,44
724,2022-12-30,2023-01-07,49.57,1724,33
725,2022-12-30,2023-01-06,1265.89,1725,50
726,2022-12-30,2023-01-05,1323.79,1726,13
727,2022-12-30,2023-01-08,1522.33,1727,25
728,2022-12-30,2023-01-12,10.0,1728,24
729,2022-12-30,2023-01-02,667.19,1729,29
730,2022-12-30,2023-01-10,874.47,1730,36
731,2022-12-31,2023-01-06,1878.48,1731,6
732,2022-12-31,2023-01-04,920.4,1732,18
733,2022-12-31,2023-01-02,326.74,1733,28
734,2022-12-31,2023-01-01,1148.37,1734,5
735,2022-12-31,2023-01-12,1654.73,1735,18
736,2022-12-31,2023-01-12,1548.32,1736,37
737,2022-12-31,2023-01-01,1280.9,1737,7
738,2022-12-31,2023-01-11,1131.32,1738,9
739,2022-12-31,2023-01-10,10.0,1739,35
740,2022-12-31,2023-01-03,1012.83,1740,12
741,2022-12-31,2023-01-04,1089.07,1741,46
742,2022-12-31,2023-01-02,920.05,1742,40
743,2022-12-31,2023-01-13,1353.55,1743,44
744,2022-12-31,2023-01-12,912.0,1744,39
745,2022-12-31,2023-01-11,815.72,1745,24
746,2022-12-31,2023-01-11,1519.5,1746,9
747,2023-01-01,2023-01-12,793.21,1747,12
748,2023-01-01,2023-01-02,1032.33,1748,36
749,2023-01-01,2023-01-05,1448.77,1749,37
750,2023-01-01,2023-01-08,494.67,1750,9
751,2023-01-01,2023-01-11,440.41,1751,39
752,2023-01-01,2023-01-12,1678.97,1752,46
753,2023-01-01,2023-01-07,703.64,1753,22
754,2023-01-01,2023-01-07,1346.22,1754,17
755,2023-01-01,2023-01-12,112.34,1755,33
756,2023-01-01,2023-01-10,10.0,1756,47
757,2023-01-01,2023-01-03,1182.12,1757,24
758,2023-01-01,2023-01-05,936.24,1758,15
759,2023-01-01,2023-01-06,1186.82,1759,29
760,2023-01-01,2023-01-02,1937.35,1760,32
761,2023-01-01,2023-01-09,381.33,1761,33
762,2023-01-01,2023-01-09,1019.09,1762,29
763,2023-01-01,2023-01-07,1738.73,1763,15
764,2023-01-01,2023-01-13,453.5,1764,27
765,2023-01-01,2023-01-06,707.64,1765,34
766,2023-01-02,2023-01-10,116.36,1766,4
767,2023-01-02,2023-01-05,2118.92,1767,49
768,2023-01-02,2023-01-05,10.0,1768,48
769,2023-01-02,2023-01-04,1399.29,1769,18
770,2023-01-02,2023-01-07,340.1,1770,21
771,2023-01-02,2023-01-05,474.55,1771,48
772,2023-01-02,2023-01-05,1531.98,1772,8
773,2023-01-02,2023-01-08,628.74,1773,6
774,2023-01-03,2023-01-11,1325.89,1774,20
775,2023-01-03,2023-01-05,1690.02,1775,2
776,2023-01-03,2023-01-07,1100.35,1776,45
777,2023-01-03,2023-01-14,1444.64,1777,22
778,2023-01-03,2023-01-10,1040.34,1778,21
779,2023-01-03,2023-01-04,1063.5,1779,6
780,2023-01-03,2023-01-04,682.54,1780,32
781,2023-01-03,2023-01-15,1964.43,1781,6
782,2023-01-03,2023-01-16,1371.42,1782,13
783,2023-01-03,2023-01-13,1260.9,1783,1
784,2023-01-03,2023-01-10,1385.15,1784,22
785,2023-01-03,2023-01-10,661.35,1785,24
786,2023-01-03,2023-01-04,1465.49,1786,41
787,2023-01-03,2023-01-04,1777.94,1787,30
788,2023-01-03,2023-01-07,309.65,1788,22
789,2023-01-03,2023-01-08,1270.78,1789,44
790,2023-01-03,2023-01-08,1031.4,1790,12
791,2023-01-03,2023-01-07,740.41,1791,26
792,2023-01-04,2023-01-12,453.37,1792,4
793,2023-01-04,2023-01-11,1525.96,1793,19
794,2023-01-04,2023-01-13,1103.99,1794,16
795,2023-01-04,2023-01-11,896.43,1795,12
796,2023-01-04,2023-01-14,1271.19,1796,33
797,2023-01-04,2023-01-05,936.26,1797,21
798,2023-01-04,2023-01-17,647.96,1798,36
799,2023-01-04,2023-01-11,1064.48,1799,9
800,2023-01-04,2023-01-05,986.0,1800,39
801,2023-01-04,2023-01-11,112.91,1801,42
802,2023-01-04,2023-01-14,685.22,1802,45
803,2023-01-04,2023-01-12,367.8,1803,8
804,2023-01-04,2023-01-15,174.3,1804,20
805,2023-01-04,2023-01-13,1233.85,1805,10
806,2023-01-04,2023-01-16,665.62,1806,32
807,2023-01-04,2023-01-07,1520.7,1807,28
808,2023-01-04,2023-01-08,85.7,1808,10
809,2023-01-04,2023-01-08,851.12,1809,8
810,2023-01-04,2023-01-16,692.04,1810,47
811,2023-01-04,2023-01-13,211.02,1811,33
812,2023-01-04,2023-01-17,1002.54,1812,47
813,2023-01-04,2023-01-11,254.67,1813,49
814,2023-01-04,2023-01-07,1111.36,1814,13
815,2023-01-04,2023-01-14,1360.38,1815,44
816,2023-01-04,2023-01-09,1133.78,1816,35
817,2023-01-04,2023-01-11,1196.94,1817,29
818,2023-01-04,2023-01-12,1515.62,1818,5
819,2023-01-04,2023-01-05,986.62,1819,3
820,2023-01-05,2023-01-17,586.99,1820,37
821,2023-01-05,2023-01-07,695.52,1821,41
822,2023-01-05,2023-01-12,706.31,1822,6
823,2023-01-05,2023-01-16,478.33,1823,48
824,2023-01-05,2023-01-18,1392.11,1824,42
825,2023-01-05,2023-01-18,1263.45,1825,16
826,2023-01-05,2023-01-07,167.5,1826,35
827,2023-01-05,2023-01-12,586.84,1827,18
828,2023-01-05,2023-01-14,454.01,1828,11
829,2023-01-05,2023-01-16,1158.67,1829,23
830,2023-01-05,2023-01-07,1538.25,1830,47
831,2023-01-05,2023-01-12,1224.09,1831,11
832,2023-01-05,2023-01-09,649.4,1832,29
833,2023-01-05,2023-01-16,840.51,1833,42
834,2023-01-05,2023-01-18,303.57,1834,27
835,2023-01-05,2023-01-07,341.92,1835,9
836,2023-01-05,2023-01-18,1423.02,1836,35
837,2023-01-05,2023-01-12,1722.06,1837,9
838,2023-01-06,2023-01-19,642.62,1838,18
839,2023-01-06,2023-01-11,1024.06,1839,44
840,2023-01-06,2023-01-07,1360.26,1840,21
841,2023-01-06,2023-01-11,168.08,1841,48
842,2023-01-06,2023-01-18,475.66,1842,36
843,2023-01-06,2023-01-18,1996.82,1843,1
844,2023-01-06,2023-01-09,521.14,1844,27
845,2023-01-06,2023-01-13,819.08,1845,45
846,2023-01-06,2023-01-12,698.53,1846,40
847,2023-01-06,2023-01-14,10.0,1847,38
848,2023-01-06,2023-01-19,1041.36,1848,29
849,2023-01-06,2023-01-11,987.37,1849,40
850,2023-01-06,2023-01-08,1090.43,1850,19
851,2023-01-06,2023-01-15,957.71,1851,24
852,2023-01-06,2023-01-17,770.07,1852,44
853,2023-01-06,2023-01-14,741.36,1853,1
854,2023-01-06,2023-01-12,749.91,1854,36
855,2023-01-07,2023-01-20,505.66,1855,23
856,2023-01-07,2023-01-17,583.1,1856,13
857,2023-01-07,2023-01-14,514.04,1857,30
858,2023-01-07,2023-01-16,1286.71,1858,49
859,2023-01-07,2023-01-14,1153.05,1859,37
860,2023-01-07,2023-01-10,1013.57,1860,11
861,2023-01-07,2023-01-13,1971.13,1861,7
862,2023-01-07,2023-01-18,537.15,1862,35
863,2023-01-07,2023-01-20,1559.39,1863,11
864,2023-01-07,2023-01-18,869.98,1864,49
865,2023-01-07,2023-01-14,1078.58,1865,43
866,2023-01-07,2023-01-09,1335.57,1866,47
867,2023-01-07,2023-01-10,761.23,1867,40
868,2023-01-07,2023-01-11,471.65,1868,48
869,2023-01-07,2023-01-17,554.11,1869,21
870,2023-01-07,2023-01-13,10.0,1870,47
871,2023-01-07,2023-01-08,1303.4,1871,3
872,2023-01-07,2023-01-16,1291.37,1872,30
873,2023-01-07,2023-01-12,1791.83,1873,24
874,2023-01-07,2023-01-20,1207.46,1874,38
875,2023-01-07,2023-01-19,1327.61,1875,3
876,2023-01-07,2023-01-14,959.23,1876,37
877,2023-01-07,2023-01-16,1232.44,1877,33
878,2023-01-08,2023-01-17,1544.8,1878,22
879,2023-01-08,2023-01-09,1090.74,1879,31
880,2023-01-08,2023-01-09,739.38,1880,46
881,2023-01-08,2023-01-11,889.89,1881,12
882,2023-01-08,2023-01-14,1375.93,1882,45
883,2023-01-08,2023-01-10,754.37,1883,14
884,2023-01-08,2023-01-18,1444.53,1884,12
885,2023-01-08,2023-01-20,1954.3,1885,27
886,2023-01-08,2023-01-19,1450.73,1886,13
887,2023-01-08,2023-01-09,1373.57,1887,24
888,2023-01-08,2023-01-09,1173.82,1888,38
889,2023-01-08,2023-01-21,611.57,1889,47
890,2023-01-08,2023-01-13,566.21,1890,48
891,2023-01-08,2023-01-12,561.19,1891,9
892,2023-01-08,2023-01-09,1277.37,1892,8
893,2023-01-08,2023-01-12,805.27,1893,37
894,2023-01-08,2023-01-11,985.5,1894,15
895,2023-01-08,2023-01-10,1209.33,1895,7
896,2023-01-08,2023-01-17,579.79,1896,24
897,2023-01-08,2023-01-19,749.04,1897,49
898,2023-01-08,2023-01-09,1161.44,1898,16
899,2023-01-08,2023-01-15,854.57,1899,24
900,2023-01-08,2023-01-21,901.27,1900,43
901,2023-01-08,2023-01-12,483.67,1901,7
902,2023-01-08,2023-01-13,908.04,1902,43
903,2023-01-08,2023-01-18,1826.08,1903,28
904,2023-01-08,2023-01-13,776.82,1904,2
905,2023-01-08,2023-01-09,426.49,1905,34
906,2023-01-08,2023-01-14,1479.07,1906,38
907,2023-01-08,2023-01-21,1261.68,1907,3
908,2023-01-08,2023-01-17,1106.31,1908,1
909,2023-01-08,2023-01-10,340.68,1909,31
910,2023-01-08,2023-01-15,411.69,1910,23
911,2023-01-08,2023-01-14,231.34,1911,20
912,2023-01-08,2023-01-13,1215.77,1912,16
913,2023-01-08,2023-01-12,1509.93,1913,46
914,2023-01-08,2023-01-12,1232.63,1914,32
915,2023-01-08,2023-01-14,1974.95,1915,17
916,2023-01-08,2023-01-12,779.05,1916,18
917,2023-01-09,2023-01-14,838.17,1917,4
918,2023-01-09,2023-01-22,1053.28,1918,35
919,2023-01-09,2023-01-15,885.25,1919,40
920,2023-01-09,2023-01-14,1249.36,1920,36
921,2023-01-09,2023-01-16,680.19,1921,23
922,2023-01-09,2023-01-18,302.64,1922,15
923,2023-01-09,2023-01-19,105.33,1923,13
924,2023-01-09,2023-01-16,1240.26,1924,14
925,2023-01-09,2023-01-16,737.04,1925,14
926,2023-01-09,2023-01-13,415.23,1926,37
927,2023-01-09,2023-01-10,690.47,1927,5
928,2023-01-09,2023-01-17,1976.27,1928,22
929,2023-01-09,2023-01-13,444.55,1929,28
930,2023-01-09,2023-01-10,1363.6,1930,45
931,2023-01-09,2023-01-14,1210.55,1931,4
932,2023-01-09,2023-01-17,1670.72,1932,50
933,2023-01-09,2023-01-13,938.45,1933,38
934,2023-01-09,2023-01-22,219.83,1934,29
935,2023-01-09,2023-01-21,1496.27,1935,37
936,2023-01-09,2023-01-17,875.09,1936,35
937,2023-01-10,2023-01-18,1637.23,1937,20
938,2023-01-10,2023-01-13,1407.98,1938,35
939,2023-01-10,2023-01-19,1497.93,1939,35
940,2023-01-10,2023-01-13,2184.24,1940,20
941,2023-01-10,2023-01-11,1141.0,1941,2
942,2023-01-10,2023-01-12,1721.43,1942,18
943,2023-01-10,2023-01-16,797.58,1943,30
944,2023-01-10,2023-01-22,1270.36,1944,42
945,2023-01-10,2023-01-20,748.86,1945,29
946,2023-01-10,2023-01-12,1239.62,1946,39
947,2023-01-10,2023-01-16,1187.4,1947,22
948,2023-01-10,2023-01-11,10.0,1948,29
949,2023-01-10,2023-01-21,694.14,1949,46
950,2023-01-10,2023-01-23,1115.16,1950,10
951,2023-01-10,2023-01-11,10.0,1951,20
952,2023-01-10,2023-01-15,952.08,1952,16
953,2023-01-10,2023-01-20,1504.24,1953,6
954,2023-01-10,2023-01-23,1650.12,1954,17
955,2023-01-10,2023-01-21,608.78,1955,6
956,2023-01-10,2023-01-19,1682.2,1956,22
957,2023-01-10,2023-01-18,1604.06,1957,18
958,2023-01-10,2023-01-13,10.0,1958,32
959,2023-01-11,2023-01-14,1057.9,1959,28
960,2023-01-11,2023-01-12,1113.21,1960,42
961,2023-01-11,2023-01-14,1759.4,1961,10
962,2023-01-11,2023-01-23,1143.19,1962,41
963,2023-01-11,2023-01-23,1696.87,1963,22
964,2023-01-11,2023-01-23,609.61,1964,28
965,2023-01-11,2023-01-24,200.98,1965,15
966,2023-01-11,2023-01-22,676.08,1966,43
967,2023-01-11,2023-01-12,1788.49,1967,29
968,2023-01-11,2023-01-19,1462.96,1968,7
969,2023-01-11,2023-01-12,2161.23,1969,50
970,2023-01-11,2023-01-16,278.34,1970,34
971,2023-01-11,2023-01-20,1520.66,1971,32
972,2023-01-11,2023-01-18,1377.43,1972,2
973,2023-01-11,2023-01-15,857.34,1973,26
974,2023-01-11,2023-01-22,1387.96,1974,45
975,2023-01-11,2023-01-20,1069.98,1975,11
976,2023-01-11,2023-01-20,1230.15,1976,25
977,2023-01-11,2023-01-13,1340.27,1977,19
978,2023-01-11,2023-01-21,1490.05,1978,20
979,2023-01-11,2023-01-21,1043.41,1979,33
980,2023-01-11,2023-01-22,1888.67,1980,17
981,2023-01-11,2023-01-23,892.14,1981,30
982,2023-01-11,2023-01-17,1941.88,1982,18
983,2023-01-11,2023-01-15,436.08,1983,32
984,2023-01-11,2023-01-19,507.47,1984,40
985,2023-01-11,2023-01-23,536.74,1985,45
986,2023-01-11,2023-01-22,1478.43,1986,4
987,2023-01-11,2023-01-18,597.27,1987,32
988,2023-01-11,2023-01-18,1745.06,1988,19
989,2023-01-11,2023-01-22,736.76,1989,3
990,2023-01-12,2023-01-22,1199.64,1990,38
991,2023-01-12,2023-01-21,1320.04,1991,28
992,2023-01-12,2023-01-25,492.13,1992,38
993,2023-01-12,2023-01-17,304.61,1993,6
994,2023-01-12,2023-01-18,1141.44,1994,40
995,2023-01-12,2023-01-13,861.38,1995,17
996,2023-01-12,2023-01-18,1249.22,1996,42
997,2023-01-12,2023-01-14,327.17,1997,5
998,2023-01-12,2023-01-18,821.62,1998,19
999,2023-01-12,2023-01-21,909.08,1999,43
1000,2023-01-12,2023-01-20,10.0,2000,42
1001,2023-01-12,2023-01-21,1497.73,2001,35
1002,2023-01-12,2023-01-25,621.28,2002,22
1003,2023-01-12,2023-01-22,1749.58,2003,24
1004,2023-01-12,2023-01-20,653.58,2004,10
1005,2023-01-12,2023-01-15,739.34,2005,2
1006,2023-01-12,2023-01-20,379.04,2006,28
1007,2023-01-12,2023-01-18,1573.31,2007,41
1008,2023-01-12,2023-01-25,1227.08,2008,37
1009,2023-01-13,2023-01-19,1700.07,2009,17
1010,2023-01-13,2023-01-19,896.33,2010,6
1011,2023-01-13,2023-01-16,979.14,2011,43
1012,2023-01-13,2023-01-23,158.99,2012,5
1013,2023-01-13,2023-01-14,687.98,2013,39
1014,2023-01-13,2023-01-25,1085.25,2014,7
1015,2023-01-13,2023-01-17,1193.6,2015,32
1016,2023-01-13,2023-01-23,1911.97,2016,4
1017,2023-01-13,2023-01-25,74.53,2017,21
1018,2023-01-13,2023-01-19,1114.73,2018,42
1019,2023-01-13,2023-01-24,811.88,2019,32
1020,2023-01-13,2023-01-25,1037.75,2020,18
1021,2023-01-13,2023-01-23,1051.36,2021,33
1022,2023-01-13,2023-01-15,904.41,2022,14
1023,2023-01-13,2023-01-20,433.45,2023,6
1024,2023-01-13,2023-01-20,340.61,2024,11
1025,2023-01-13,2023-01-24,867.54,2025,46
1026,2023-01-13,2023-01-17,289.69,2026,20
1027,2023-01-13,2023-01-17,943.55,2027,29
1028,2023-01-13,2023-01-14,873.32,2028,35
1029,2023-01-13,2023-01-26,10.0,2029,16
1030,2023-01-13,2023-01-15,1966.81,2030,48
1031,2023-01-13,2023-01-22,1038.63,2031,7
1032,2023-01-13,2023-01-23,10.0,2032,40
1033,2023-01-13,2023-01-21,1123.57,2033,36
1034,2023-01-13,2023-01-21,898.31,2034,44
1035,2023-01-13,2023-01-22,341.12,2035,44
1036,2023-01-13,2023-01-20,1154.65,2036,31
1037,2023-01-14,2023-01-27,528.92,2037,42
1038,2023-01-14,2023-01-23,1096.52,2038,44
1039,2023-01-14,2023-01-24,649.25,2039,43
1040,2023-01-14,2023-01-26,547.21,2040,43
1041,2023-01-14,2023-01-16,992.23,2041,47
1042,2023-01-14,2023-01-20,188.95,2042,6
1043,2023-01-14,2023-01-17,958.73,2043,29
1044,2023-01-14,2023-01-25,1328.63,2044,27
1045,2023-01-14,2023-01-20,1635.31,2045,43
1046,2023-01-14,2023-01-17,1544.28,2046,2
1047,2023-01-14,2023-01-22,1676.67,2047,22
1048,2023-01-14,2023-01-25,772.64,2048,9
1049,2023-01-14,2023-01-27,487.68,2049,11
1050,2023-01-14,2023-01-18,1407.68,2050,16
1051,2023-01-14,2023-01-26,741.55,2051,45
1052,2023-01-14,2023-01-24,1003.13,2052,13
1053,2023-01-14,2023-01-20,1373.43,2053,18
1054,2023-01-14,2023-01-23,2010.55,2054,25
1055,2023-01-14,2023-01-16,1264.4,2055,33
1056,2023-01-14,2023-01-16,1102.55,2056,10
1057,2023-01-14,2023-01-21,439.44,2057,30
1058,2023-01-14,2023-01-16,1584.68,2058,49
1059,2023-01-15,2023-01-17,1204.32,2059,1
1060,2023-01-15,2023-01-19,826.43,2060,33
1061,2023-01-15,2023-01-24,774.79,2061,49
1062,2023-01-15,2023-01-23,796.57,2062,15
1063,2023-01-15,2023-01-17,1021.98,2063,29
1064,2023-01-15,2023-01-23,270.5,2064,2
1065,2023-01-15,2023-01-19,1609.01,2065,11
1066,2023-01-15,2023-01-17,1517.34,2066,34
