Transaction ID,Date,Timestamp,Amount,Product ID,Customer ID,Vendor,Description,Location
0f66b32d-e19b-4837-9c6a-4b5e7d859725,2024-01-15,2024-01-15 05:01:50,56.79,Asgardian Ale,9d44c93e-7799-48e2-b368-c5539c30ceaa,Asgardian Antiques,Purchase of Asgardian Ale from Asgardian Antiques,Asgard
a6855857-567e-4862-af15-1673a1df3da7,2024-02-05,2024-02-05 02:41:13,275.46,Stretchable Clothes,b6af98b2-aeba-42d0-b830-32491fd3af07,Banner Tech,Purchase of Stretchable Clothes from Banner Tech,"Dayton, Ohio"
d960af85-c9df-4e44-8bdf-fa7d9f3dd894,2024-02-27,2024-02-27 21:20:27,491.58,Mjolnir Replica,633cbf79-e96a-41af-b55e-3aa2208a393e,Asgardian Antiques,Purchase of Mjolnir Replica from Asgardian Antiques,Asgard
beebb4ea-eab9-421b-8b36-b545cca1a034,2024-02-09,2024-02-09 09:49:53,320.99,Asgardian Ale,fbbff9e0-ae56-402a-b521-ca9fdf5e6f78,Asgardian Antiques,Purchase of Asgardian Ale from Asgardian Antiques,Asgard
dc45488d-84dd-49b9-9f1e-0ee9cf6c9992,2024-02-18,2024-02-18 02:22:46,341.26,Calm Tea,09c67417-306a-4871-beef-71cbc915d113,Banner Tech,Purchase of Calm Tea from Banner Tech,"Dayton, Ohio"
5f1ff97c-71cf-4814-a45b-d776c838a145,2024-02-18,2024-02-18 09:55:50,319.36,Spider Suit,5b471c43-7499-428c-b0c3-2323c1b199c4,Parker Industries,Purchase of Spider Suit from Parker Industries,"Queens, New York"
f4dd05d5-1349-447a-a1cb-a182ca20854d,2024-02-29,2024-02-29 04:52:06,466.0,Asgardian Ale,0a3c2c6f-ef2d-4a38-a6e4-b8df0b6d9611,Asgardian Antiques,Purchase of Asgardian Ale from Asgardian Antiques,Asgard
06d2ed7c-e6ac-4d8a-8160-ff927c7550f2,2024-03-09,2024-03-09 12:09:09,481.47,Iron Man Suit,91bacf80-aaa0-4996-8522-dc4ef1dd50bf,Stark Industries,Purchase of Iron Man Suit from Stark Industries,"Malibu, California"
3acaaf82-374a-4cc9-a039-7e67926146de,2024-01-04,2024-01-04 10:38:49,264.93,Spider Suit,e27ac8e9-d1c3-41bc-86be-643217ee0eb0,Parker Industries,Purchase of Spider Suit from Parker Industries,"Queens, New York"
809e2109-c786-4a38-a09f-1aede38690e7,2024-03-17,2024-03-17 03:14:25,82.17,Daily Bugle Subscription,81d1bf06-6b8c-46f2-8611-f583b2d10e3d,Daily Bugle,Purchase of Daily Bugle Subscription from Daily Bugle,"Queens, New York"
254bf7ae-1d0a-4994-b20b-575d4e28e674,2024-01-29,2024-01-29 13:57:38,360.48,Calm Tea,6c0be55c-90e6-49e1-a44f-c3a96d0c62c3,Banner Tech,Purchase of Calm Tea from Banner Tech,"Dayton, Ohio"
1ad1daaa-ef8d-4ff0-9583-1feeec41e6f6,2024-03-18,2024-03-18 16:00:31,46.9,Gamma Radiation Detector,6a480542-1965-4435-901b-b5fa6a677623,Banner Tech,Purchase of Gamma Radiation Detector from Banner Tech,"Dayton, Ohio"
f45da406-bbf9-4b01-a7f9-e728c618fc1e,2024-01-22,2024-01-22 20:29:57,69.59,Arc Reactor,6e5bac20-725c-4675-8a95-71e407dc02b1,Stark Industries,Purchase of Arc Reactor from Stark Industries,"Malibu, California"
7f22cd12-07b6-408e-aac1-ca75afb918c8,2024-03-14,2024-03-14 16:21:43,422.76,Web Fluid,53125ffd-f655-460b-9d32-e231eb561699,Parker Industries,Purchase of Web Fluid from Parker Industries,"Queens, New York"
5a3da367-141b-4a1b-80a9-78bfb8f8903b,2024-03-18,2024-03-18 17:38:20,78.67,Web Fluid,b1182d23-5bf8-4676-9f12-a0e912011caa,Parker Industries,Purchase of Web Fluid from Parker Industries,"Queens, New York"
2d8b5b41-590e-43da-986f-1721078548d7,2024-02-19,2024-02-19 00:44:04,194.21,Stretchable Clothes,3b019fcb-f96d-4403-948c-93f3028d042b,Banner Tech,Purchase of Stretchable Clothes from Banner Tech,"Dayton, Ohio"
98ba0f0e-120d-4126-9da5-3b38d1aa6c5e,2024-01-04,2024-01-04 06:20:08,289.07,Tactical Clothing,00d3d1af-353e-4c86-a4ae-ba79e4b82987,Red Room Inc,Purchase of Tactical Clothing from Red Room Inc,"St. Petersburg, Russia"
bb6b0095-ac7b-4ab2-a8b5-6f85346d2b7e,2024-01-08,2024-01-08 09:55:38,374.75,Tactical Clothing,bf7b68ae-1f89-41b6-a6a1-a40bf031f4b9,Red Room Inc,Purchase of Tactical Clothing from Red Room Inc,"St. Petersburg, Russia"
b080e003-5e7f-403c-8b13-47f601d6d903,2024-02-21,2024-02-21 23:36:37,451.06,Asgardian Armor,3b9cea95-9ad7-458f-aecb-325b064f768d,Asgardian Antiques,Purchase of Asgardian Armor from Asgardian Antiques,Asgard
743c7e9d-2fde-4035-a452-bc39dbf2eed1,2024-03-23,2024-03-23 02:08:20,396.56,Stretchable Clothes,b51d70d8-582d-4972-ba08-9ca81cc5a8a0,Banner Tech,Purchase of Stretchable Clothes from Banner Tech,"Dayton, Ohio"
0726d44a-2152-43c7-821a-a15ef58c43ce,2024-02-26,2024-02-26 22:23:02,120.62,Calm Tea,55c36c3d-5cbb-4080-b547-5c5ef76dce6e,Banner Tech,Purchase of Calm Tea from Banner Tech,"Dayton, Ohio"
4bdd5f99-4ae9-4e11-b5fe-0213792ecd75,2024-03-26,2024-03-26 22:47:37,5.12,JARVIS AI,8d9ecfb9-f549-4e22-a0df-7f74efe78b60,Stark Industries,Purchase of JARVIS AI from Stark Industries,"Malibu, California"
97d01e70-2f1d-4bef-93b5-3b92a2cb5f38,2024-02-19,2024-02-19 05:03:51,287.28,Asgardian Armor,88819f42-1a42-4629-94af-e646fe3216bd,Asgardian Antiques,Purchase of Asgardian Armor from Asgardian Antiques,Asgard
606821d6-280a-47ee-8ec9-85ff94b28b9d,2024-02-17,2024-02-17 21:57:42,430.64,Web Fluid,200f7753-f217-4aac-a59c-ff81e5ce0ca6,Parker Industries,Purchase of Web Fluid from Parker Industries,"Queens, New York"
82221345-50de-4292-b90a-9016cdec85da,2024-02-07,2024-02-07 07:09:25,405.97,Spider Suit,2f16fb50-c13e-46af-bc95-90d33e2aad3e,Parker Industries,Purchase of Spider Suit from Parker Industries,"Queens, New York"
a9c72e7b-6b77-4df1-9f59-aa2c4a82e06a,2024-03-03,2024-03-03 05:36:10,468.08,Arc Reactor,99e8c828-21da-432c-9c68-d4fd0bd7696f,Stark Industries,Purchase of Arc Reactor from Stark Industries,"Malibu, California"
b3c161c3-13f2-437c-a4d0-27590542bd75,2024-03-11,2024-03-11 19:44:35,415.82,Asgardian Armor,4ca49aaf-6b94-4e09-a1cc-14b312bdf75f,Asgardian Antiques,Purchase of Asgardian Armor from Asgardian Antiques,Asgard
ed28508d-bdaa-4bfa-aab0-15638cffbbb1,2024-02-16,2024-02-16 17:34:52,211.84,Arc Reactor,4c4b91fe-6c14-4fc6-9750-ca7e246cb09c,Stark Industries,Purchase of Arc Reactor from Stark Industries,"Malibu, California"
3f80c31f-15a5-412c-9ac4-b6c7a31034dd,2024-03-10,2024-03-10 15:10:15,45.4,Calm Tea,a3155940-5e87-405a-a1fd-cdf171df24d9,Banner Tech,Purchase of Calm Tea from Banner Tech,"Dayton, Ohio"
605dd4d6-0ecf-495b-877a-2133f2ed33e1,2024-02-09,2024-02-09 22:01:33,22.41,Asgardian Armor,f642c8f3-6acf-49eb-8228-4fd9689bba65,Asgardian Antiques,Purchase of Asgardian Armor from Asgardian Antiques,Asgard
70f8dd99-5217-4eb7-a6b9-20daba6a098f,2024-02-14,2024-02-14 13:16:24,28.28,Stretchable Clothes,f3cc9d8a-4b16-48e4-9f20-f4063438b4e4,Banner Tech,Purchase of Stretchable Clothes from Banner Tech,"Dayton, Ohio"
2f7a304f-f344-4911-974f-7a54788c161e,2024-01-02,2024-01-02 23:08:05,21.07,Gamma Radiation Detector,1cb66f67-46e7-45ad-9bce-35d8cbe88a3f,Banner Tech,Purchase of Gamma Radiation Detector from Banner Tech,"Dayton, Ohio"
27649a62-b02d-452c-9b05-0db28ee4fd02,2024-03-02,2024-03-02 03:55:40,165.34,Black Widow Gear,eda2fc4c-7237-4420-b3dd-77e1cbb02fe9,Red Room Inc,Purchase of Black Widow Gear from Red Room Inc,"St. Petersburg, Russia"
6bf4d047-c484-4a8d-af75-1bde66163e5b,2024-02-03,2024-02-03 15:47:41,101.51,Tactical Clothing,f5a3e893-3f7a-4748-acbb-93c26e84f8ea,Red Room Inc,Purchase of Tactical Clothing from Red Room Inc,"St. Petersburg, Russia"
85fa2d5c-efe6-471b-9723-a95974151acc,2024-03-26,2024-03-26 13:31:24,34.78,Gamma Radiation Detector,a1ab17c0-7662-49cc-9af9-5c78247f4d97,Banner Tech,Purchase of Gamma Radiation Detector from Banner Tech,"Dayton, Ohio"
c149fa8e-7bb8-42f1-9624-d318a32652e8,2024-03-02,2024-03-02 09:23:42,467.29,Calm Tea,d4864482-0078-4b12-8b73-50d13421beaf,Banner Tech,Purchase of Calm Tea from Banner Tech,"Dayton, Ohio"
764657ca-9e65-436c-b2f7-74b1b2f11ef9,2024-03-10,2024-03-10 06:50:52,312.91,JARVIS AI,1d4d1180-4c6e-4fbb-b7fe-f6b501fda698,Stark Industries,Purchase of JARVIS AI from Stark Industries,"Malibu, California"
4d18c103-a100-4d14-ba92-cd28c4c536fb,2024-03-18,2024-03-18 14:36:00,150.43,Asgardian Armor,6c98f73d-27fe-4b4b-9bf1-f1d18b92c247,Asgardian Antiques,Purchase of Asgardian Armor from Asgardian Antiques,Asgard
17b18e6e-78af-458e-8058-a332b4cfafa8,2024-03-24,2024-03-24 12:57:08,393.82,JARVIS AI,f5feba5e-c295-4f51-bf67-ee1aad9d1f42,Stark Industries,Purchase of JARVIS AI from Stark Industries,"Malibu, California"
67c21355-c312-4af6-8b32-992a3b7c1f9a,2024-03-16,2024-03-16 22:27:28,199.05,Mjolnir Replica,0588d91d-fbe8-4a8e-a1cf-0d1d47b3df41,Asgardian Antiques,Purchase of Mjolnir Replica from Asgardian Antiques,Asgard
ab2212c9-e23b-480e-8523-dbbb1eeed219,2024-02-14,2024-02-14 05:19:21,181.49,Web Fluid,65ff6adc-41ae-43f7-8010-98240a614be3,Parker Industries,Purchase of Web Fluid from Parker Industries,"Queens, New York"
b5c03f6f-94e4-4c44-a3fb-dbda86ae9d5c,2024-03-28,2024-03-28 13:38:36,467.47,Arc Reactor,bf1df687-1a1e-4042-b1d0-4b0f656fa7e6,Stark Industries,Purchase of Arc Reactor from Stark Industries,"Malibu, California"
df0d6301-488c-4c4e-9a94-14b840aaec7a,2024-03-28,2024-03-28 11:38:54,18.19,Stretchable Clothes,322f1499-e8a5-4f31-ac2c-10d0c15648ff,Banner Tech,Purchase of Stretchable Clothes from Banner Tech,"Dayton, Ohio"
120961ea-0913-4087-95d3-8ca9986cc8d5,2024-02-25,2024-02-25 06:27:51,288.04,Tactical Clothing,889c8ae2-4e3c-4f2d-8332-559dcad00273,Red Room Inc,Purchase of Tactical Clothing from Red Room Inc,"St. Petersburg, Russia"
dc0520a4-87ba-4b90-9e41-5c4e57030ede,2024-01-10,2024-01-10 01:48:55,389.29,Mjolnir Replica,c31277fd-eb83-4f16-a404-d8083fc18c00,Asgardian Antiques,Purchase of Mjolnir Replica from Asgardian Antiques,Asgard
dc66a27b-6a32-4333-916e-8a6429deb984,2024-02-20,2024-02-20 20:20:10,212.96,Tactical Clothing,22696227-8513-491e-8862-2a674a294067,Red Room Inc,Purchase of Tactical Clothing from Red Room Inc,"St. Petersburg, Russia"
35d4cd35-a08c-4a00-85e7-425092f078b8,2024-01-15,2024-01-15 03:28:59,215.86,Web Fluid,f4a5cc36-692a-4bce-9af5-5c2688083ebc,Parker Industries,Purchase of Web Fluid from Parker Industries,"Queens, New York"
bdce29ef-6746-40eb-8b27-9c29a274c0d7,2024-03-30,2024-03-30 14:28:03,46.6,Espionage Tools,47534952-c9c5-4ef1-a76f-8a76c74f11cd,Red Room Inc,Purchase of Espionage Tools from Red Room Inc,"St. Petersburg, Russia"
9177b6d4-5f2e-4167-b13e-ceb14ad12b4c,2024-01-07,2024-01-07 02:37:14,54.11,Iron Man Suit,1f9078d5-2835-4cdb-a347-b24fa0f9c074,Stark Industries,Purchase of Iron Man Suit from Stark Industries,"Malibu, California"
66b62087-61a5-4fdd-9eda-4209b270af55,2024-01-03,2024-01-03 23:32:17,396.71,Asgardian Ale,8f42cebe-23b8-40f3-b7cb-1a27974fdedc,Asgardian Antiques,Purchase of Asgardian Ale from Asgardian Antiques,Asgard
a1d20ebc-5aa3-492a-8c88-b9d8ab12fb53,2024-02-10,2024-02-10 11:43:33,19.92,Calm Tea,37cf8025-6a44-4a90-be0a-5a5679009c61,Banner Tech,Purchase of Calm Tea from Banner Tech,"Dayton, Ohio"
8066b49b-b1d7-42a0-bd25-cefb7a0a02ba,2024-01-25,2024-01-25 12:34:04,43.88,Daily Bugle Subscription,f55b2e5c-a6ed-4ac0-be22-e1b751783032,Daily Bugle,Purchase of Daily Bugle Subscription from Daily Bugle,"Queens, New York"
248f4a25-4cd8-4f24-b1a8-c9c60f6ab75b,2024-02-04,2024-02-04 21:07:15,347.43,Arc Reactor,e32866d3-0d6a-48b0-beda-9ab9bec60ffe,Stark Industries,Purchase of Arc Reactor from Stark Industries,"Malibu, California"
5afb9565-068a-4c38-b739-076a9f032cdc,2024-01-18,2024-01-18 06:33:17,9.93,Spider Suit,fe2d9d1d-e377-4008-a416-59c078b61daf,Parker Industries,Purchase of Spider Suit from Parker Industries,"Queens, New York"
fa999f9b-86de-4365-98a2-30de02969326,2024-01-07,2024-01-07 20:19:04,300.31,Asgardian Armor,14d4dad6-ddfa-4808-afd8-643211035083,Asgardian Antiques,Purchase of Asgardian Armor from Asgardian Antiques,Asgard
ecb3d561-bdf0-4015-b305-ee95afb120f4,2024-01-01,2024-01-01 07:31:52,106.37,Mjolnir Replica,5c7cbc62-01a4-47a1-a526-4961ab4414ae,Asgardian Antiques,Purchase of Mjolnir Replica from Asgardian Antiques,Asgard
00f520f4-9ef1-4846-9dbc-24fd0a8aa1e4,2024-01-01,2024-01-01 16:44:28,150.17,JARVIS AI,a3ef802e-df86-43ce-8534-32cdffeb5d5f,Stark Industries,Purchase of JARVIS AI from Stark Industries,"Malibu, California"
e695f8ba-ba23-48fe-8ae3-02f3b31e9be8,2024-01-23,2024-01-23 14:36:37,430.29,JARVIS AI,92a651d7-c069-4542-a403-97213a082921,Stark Industries,Purchase of JARVIS AI from Stark Industries,"Malibu, California"
6f1bdd07-1aff-41ae-b0f2-c48549b564fb,2024-01-11,2024-01-11 21:53:24,240.96,Asgardian Armor,62565a95-5487-45c3-b762-6f4975fd3537,Asgardian Antiques,Purchase of Asgardian Armor from Asgardian Antiques,Asgard
a5e3a719-6bf5-4dfd-94a8-762b2b12c92c,2024-01-03,2024-01-03 17:05:46,483.43,Web Fluid,25e4979d-6f6d-4f79-affe-2554e5aef699,Parker Industries,Purchase of Web Fluid from Parker Industries,"Queens, New York"
25c29b6a-b575-4c6e-aee8-4bcb7281b8a9,2024-02-15,2024-02-15 23:01:58,480.65,Spider Suit,35783f66-2114-42d6-90ea-1324862f78e1,Parker Industries,Purchase of Spider Suit from Parker Industries,"Queens, New York"
596305b3-71b2-41e4-afd3-b9f2e90f79f8,2024-03-02,2024-03-02 17:47:27,166.86,Daily Bugle Subscription,6d62e40c-638d-421a-bbc5-9e92ca1209ad,Daily Bugle,Purchase of Daily Bugle Subscription from Daily Bugle,"Queens, New York"
bad3116b-63b8-4897-bdf0-fe6bce8d75f2,2024-01-10,2024-01-10 23:01:47,268.95,Black Widow Gear,707421d4-3239-404b-8bab-5b51385c5fdc,Red Room Inc,Purchase of Black Widow Gear from Red Room Inc,"St. Petersburg, Russia"
b5c25d42-9626-48c4-b44a-f454f0a61c5e,2024-02-06,2024-02-06 13:30:56,449.35,Web Fluid,0884fd16-636a-4f8c-a7e3-f52c0cbf404d,Parker Industries,Purchase of Web Fluid from Parker Industries,"Queens, New York"
defa7864-15ac-45c3-a217-cf253be95767,2024-01-31,2024-01-31 16:04:49,256.62,Mjolnir Replica,be3feafd-0e96-4d9b-9d15-8e442fcf3b87,Asgardian Antiques,Purchase of Mjolnir Replica from Asgardian Antiques,Asgard
3baa17f9-2c62-4ac3-ad70-27cfa358cb1d,2024-01-29,2024-01-29 06:13:04,189.37,Mjolnir Replica,162d5c72-9ccd-4e1f-8c2a-bdaa9c5c11eb,Asgardian Antiques,Purchase of Mjolnir Replica from Asgardian Antiques,Asgard
c061c99b-831a-452a-9e6c-8762b475e15e,2024-02-28,2024-02-28 08:55:00,15.17,Arc Reactor,e2091f49-e0a1-4d2b-857c-799848d002be,Stark Industries,Purchase of Arc Reactor from Stark Industries,"Malibu, California"
0dcf035b-7552-46e8-a953-a1155a62ddc4,2024-01-08,2024-01-08 02:35:39,70.35,JARVIS AI,aa66b464-8420-48d9-b261-d0d2a1c2d9bf,Stark Industries,Purchase of JARVIS AI from Stark Industries,"Malibu, California"
8c141838-f468-40a2-a604-e5aff4db1c1e,2024-02-10,2024-02-10 11:05:46,371.74,Daily Bugle Subscription,6e3c18c9-ef1f-40a3-bc02-ba67ee04bdde,Daily Bugle,Purchase of Daily Bugle Subscription from Daily Bugle,"Queens, New York"
413770e2-7d7d-41f5-b460-d20d94b9cdb5,2024-02-10,2024-02-10 23:46:15,152.52,Asgardian Ale,56525ce0-3725-4d0c-b9c4-5c38b440ffe0,Asgardian Antiques,Purchase of Asgardian Ale from Asgardian Antiques,Asgard
0d742256-0b36-43cd-8acf-eba4441030ae,2024-01-25,2024-01-25 02:01:05,225.18,Web Fluid,4a30f7cd-00fd-4c23-998c-a3b429b10823,Parker Industries,Purchase of Web Fluid from Parker Industries,"Queens, New York"
104dff66-23f1-467e-81d3-4690a795ac54,2024-02-21,2024-02-21 09:08:32,33.64,Daily Bugle Subscription,38dfe76b-ae35-4290-ad80-ab08c963d148,Daily Bugle,Purchase of Daily Bugle Subscription from Daily Bugle,"Queens, New York"
8ec9ea98-6581-4934-9bcf-b1c4f87e3560,2024-02-10,2024-02-10 12:12:20,481.17,Gamma Radiation Detector,315e8080-7425-44e9-b891-aef5ebe0572c,Banner Tech,Purchase of Gamma Radiation Detector from Banner Tech,"Dayton, Ohio"
9b3a0c89-1a32-4148-9bba-c83856e9b78d,2024-01-20,2024-01-20 19:19:54,188.94,Spider Suit,51abf5e5-cb77-4e24-95eb-3a3de2014a45,Parker Industries,Purchase of Spider Suit from Parker Industries,"Queens, New York"
e4bacd78-74ab-49fc-8930-d17952ab793f,2024-01-19,2024-01-19 00:08:56,399.28,Gamma Radiation Detector,85a1282a-0761-485b-8168-705a533c9a31,Banner Tech,Purchase of Gamma Radiation Detector from Banner Tech,"Dayton, Ohio"
14827a89-5e63-44c6-b0ac-79dd0b5aafef,2024-02-24,2024-02-24 04:39:26,304.75,Web Fluid,5882e3bb-8646-46c1-9eb4-e6c435a7c6ed,Parker Industries,Purchase of Web Fluid from Parker Industries,"Queens, New York"
4053b188-339d-48f5-9658-b1b33012ae1c,2024-02-13,2024-02-13 07:38:18,464.49,Asgardian Ale,4d236555-bc50-44ac-baa1-72acac33f644,Asgardian Antiques,Purchase of Asgardian Ale from Asgardian Antiques,Asgard
6279d944-dc28-47c6-8453-98134fee7144,2024-02-11,2024-02-11 21:58:20,91.49,Asgardian Armor,df39ccaa-580c-49fc-bb69-e69041300879,Asgardian Antiques,Purchase of Asgardian Armor from Asgardian Antiques,Asgard
4e49df56-0b64-4acd-bd6e-2667b6651d6e,2024-02-20,2024-02-20 19:29:26,75.57,Stretchable Clothes,025b7c5f-1284-49d7-8d4e-2753ef26a5b7,Banner Tech,Purchase of Stretchable Clothes from Banner Tech,"Dayton, Ohio"
702dc88a-b97f-43bb-becc-040c75ff93f0,2024-03-02,2024-03-02 21:01:29,47.82,Calm Tea,6980b561-cf1a-4cc1-aaca-38110c26e5d9,Banner Tech,Purchase of Calm Tea from Banner Tech,"Dayton, Ohio"
70aaf525-75e4-47dd-be5b-637dfa98c115,2024-01-01,2024-01-01 04:17:41,415.94,Asgardian Armor,3dbba3af-14db-4d22-95ea-e9d21e3d59d0,Asgardian Antiques,Purchase of Asgardian Armor from Asgardian Antiques,Asgard
275f275c-c3f3-474d-9386-1b58194665d3,2024-02-14,2024-02-14 20:33:47,8.85,Calm Tea,36a5be06-eb52-4e01-a25e-651269fcbef0,Banner Tech,Purchase of Calm Tea from Banner Tech,"Dayton, Ohio"
d16903f2-13bf-49fe-9cdd-9f6c70cdc4a8,2024-03-15,2024-03-15 15:02:51,489.51,Web Fluid,e2f88051-c13c-4688-8f1b-5be16d4ba69c,Parker Industries,Purchase of Web Fluid from Parker Industries,"Queens, New York"
f57b8a92-0a12-43b3-a4fc-0dbad44f85e7,2024-02-29,2024-02-29 03:26:48,82.33,Daily Bugle Subscription,38553ac8-7d71-4591-bfee-2fc72e2dffdf,Daily Bugle,Purchase of Daily Bugle Subscription from Daily Bugle,"Queens, New York"
476c4878-deff-4d7a-9728-525620ca35ab,2024-03-06,2024-03-06 20:16:15,251.35,Gamma Radiation Detector,fea2a33a-51d1-4bcd-9a23-754bef38d426,Banner Tech,Purchase of Gamma Radiation Detector from Banner Tech,"Dayton, Ohio"
e64ddd91-8e9b-485e-9b77-0deb6f51ea78,2024-03-14,2024-03-14 23:34:37,205.63,Asgardian Ale,c9fe6036-8a83-4fc8-9c2e-55624916e844,Asgardian Antiques,Purchase of Asgardian Ale from Asgardian Antiques,Asgard
c707e77b-4bf0-4e53-b608-8c973380dcfc,2024-01-27,2024-01-27 05:19:41,442.44,Arc Reactor,764ab510-9acb-4588-8397-d4127118bb71,Stark Industries,Purchase of Arc Reactor from Stark Industries,"Malibu, California"
45c596d4-42d0-4ba3-a265-2c9e89421c6d,2024-01-25,2024-01-25 21:51:53,202.22,Arc Reactor,9d683a9e-1e65-4ac1-843d-2c473b56735e,Stark Industries,Purchase of Arc Reactor from Stark Industries,"Malibu, California"
2c2df3c2-1951-4f87-b63f-83c6c89309e9,2024-02-08,2024-02-08 11:17:39,225.07,Tactical Clothing,37d316a4-3faf-4217-aa27-241fbb9e5a02,Red Room Inc,Purchase of Tactical Clothing from Red Room Inc,"St. Petersburg, Russia"
ff4533fe-bc6f-46ac-a139-d15d48d8b9ef,2024-01-28,2024-01-28 12:21:42,436.29,Spider Suit,89181ba3-bdee-4231-81a6-009ea8dce886,Parker Industries,Purchase of Spider Suit from Parker Industries,"Queens, New York"
0cbdc014-dbed-442e-ada3-13e783e9973b,2024-01-09,2024-01-09 06:40:06,22.55,Asgardian Ale,45c190a8-a52b-40ce-a27b-585f1f2de275,Asgardian Antiques,Purchase of Asgardian Ale from Asgardian Antiques,Asgard
908e0372-bcbe-4a42-b89d-3fda1e454241,2024-02-21,2024-02-21 19:28:05,173.25,Spider Suit,b76fc5b2-acc5-42df-bac4-9efa5be12d09,Parker Industries,Purchase of Spider Suit from Parker Industries,"Queens, New York"
483c1a4e-a91d-42cd-8bf0-6f64b4178592,2024-03-27,2024-03-27 11:28:44,460.39,Black Widow Gear,e6cd3595-d4f0-465d-bd68-17b638b80611,Red Room Inc,Purchase of Black Widow Gear from Red Room Inc,"St. Petersburg, Russia"
4eb98768-84a5-41c3-9095-e4973d798f0b,2024-02-10,2024-02-10 06:37:29,431.17,Mjolnir Replica,5f89d54d-3bcd-4aec-93ca-8c05acb5959f,Asgardian Antiques,Purchase of Mjolnir Replica from Asgardian Antiques,Asgard
9501e917-496d-427b-baf2-f402a0e624f1,2024-01-14,2024-01-14 01:13:21,289.12,Daily Bugle Subscription,03f7ba05-cf4b-4315-a325-4d812bdfb727,Daily Bugle,Purchase of Daily Bugle Subscription from Daily Bugle,"Queens, New York"
5df2e073-53f0-4099-813d-d49a8d99743c,2024-01-11,2024-01-11 05:22:54,208.35,Asgardian Ale,cfdef303-0679-4b47-a283-453695decd6e,Asgardian Antiques,Purchase of Asgardian Ale from Asgardian Antiques,Asgard
27be0381-6544-497d-a078-9f97213c121c,2024-03-12,2024-03-12 23:39:00,390.38,Espionage Tools,fdc12930-82ae-452f-ad40-76bcf9cb2ee8,Red Room Inc,Purchase of Espionage Tools from Red Room Inc,"St. Petersburg, Russia"
34dd7624-c3d9-43b0-a2b5-6be11392a255,2024-02-12,2024-02-12 22:47:03,189.04,Spider Suit,7f2a2e65-c659-4f7f-aa45-5fc7c80cb483,Parker Industries,Purchase of Spider Suit from Parker Industries,"Queens, New York"
f8247e70-b219-4ff3-846a-c0d691ca9f9e,2024-01-12,2024-01-12 23:18:20,350.03,Mjolnir Replica,21d32e24-bb89-4746-bc3d-a91136a52df9,Asgardian Antiques,Purchase of Mjolnir Replica from Asgardian Antiques,Asgard
62759469-c28d-4ad5-bbd3-147dd0f0c75d,2024-02-27,2024-02-27 09:16:31,236.63,Stretchable Clothes,21ee302e-974d-4d49-9bc6-98825a7c831a,Banner Tech,Purchase of Stretchable Clothes from Banner Tech,"Dayton, Ohio"
eaf94919-e69b-4971-bf9b-76efa1057256,2024-01-30,2024-01-30 00:37:48,180.26,Tactical Clothing,06a8e22f-d57c-4f0d-9db3-466d1ba6cc61,Red Room Inc,Purchase of Tactical Clothing from Red Room Inc,"St. Petersburg, Russia"
7d3c279b-5bce-428b-989b-b03086c47b06,2024-02-10,2024-02-10 07:16:13,112.91,Calm Tea,f568c9c6-033c-4469-8f06-ea1874a26444,Banner Tech,Purchase of Calm Tea from Banner Tech,"Dayton, Ohio"
29bccee9-a71b-40ef-8e36-b82f3856be31,2024-02-18,2024-02-18 16:44:10,162.53,Calm Tea,cf2a2198-7ea4-46f5-a10b-4aada92d6b05,Banner Tech,Purchase of Calm Tea from Banner Tech,"Dayton, Ohio"
8bc88bcf-7b1d-4049-bcc4-616df40d2a37,2024-01-30,2024-01-30 03:28:55,75.69,Iron Man Suit,142a6c95-d908-4a42-b448-0761505e9c9b,Stark Industries,Purchase of Iron Man Suit from Stark Industries,"Malibu, California"
66dfeb1e-9ab3-4c27-a32f-8c5b425832c0,2024-03-27,2024-03-27 03:38:27,312.47,Gamma Radiation Detector,5100f186-d25a-4049-b0e9-be17b4134208,Banner Tech,Purchase of Gamma Radiation Detector from Banner Tech,"Dayton, Ohio"
f19b43da-6253-4fe3-8aae-b212c90ded29,2024-02-15,2024-02-15 18:44:30,198.53,Iron Man Suit,50ae2652-09cd-4bdf-b56a-f7370f2670d2,Stark Industries,Purchase of Iron Man Suit from Stark Industries,"Malibu, California"
3fe65f90-f631-481e-bf40-1e04b9f94ec6,2024-01-07,2024-01-07 10:51:20,345.01,JARVIS AI,ab1e6794-70f2-497a-9ceb-201357d9af8d,Stark Industries,Purchase of JARVIS AI from Stark Industries,"Malibu, California"
